Unnamed: 0,C,act_fn,attention_dir,attn_coeff,batch_size,d_model,diff_vocab,epoch,eqn_sign,frac,func,funcs,lr,n_heads,n_layers,name,runid,weight_decay,best_test_accuracy,best_train_accuracy,dist_irr,generalization_delay1,generalization_delay2,generalization_gap,mean_std_row,med_std_row,parameter_norm,std_mean_col,std_med_col,training_accuracy,training_loss,validation_accuracy,validation_loss,grad_sym,circ
4431,59,ReLU,casual,0.875761167,3481,278,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,36jgyzt1rc,2,1.0,1.0,0.988580158,75.35415912,75.35772016,0.0,0.0470523,0.039052629,31.32604366,0.03132654,0.027441793,0.764008641,0.612326461,0.756097555,0.634919144,0.608553245,0.96723579
2240,59,ReLU,casual,0.739111792,3481,115,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,gqmhrfkzc9,2,1.0,1.0,0.728835025,172.4604599,172.4604599,0.0,0.137085108,0.139257886,25.5641084,0.096207894,0.097632302,1.0,1.54e-07,1.0,2.36e-07,0.336315033,0.499780093
1971,59,ReLU,casual,0.134858278,3481,63,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,n6qxgwh4g6,2,1.0,1.0,0.96714863,34.78688138,34.82326371,0.0,0.056767911,0.054478758,25.43696145,0.030995793,0.034242156,1.0,0.002434899,0.997130573,0.052167526,0.99046073,0.775793915
4335,59,ReLU,casual,0.422313715,3481,174,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,g1tibdckd1,2,1.0,1.0,0.97419148,69.54774298,69.58886492,0.0,0.0632688,0.062064665,25.37985286,0.040967121,0.039641195,0.996767223,0.072277654,0.938307047,0.212995095,0.277040574,0.406617607
4038,59,ReLU,casual,0.09453128,3481,108,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,9zzxv49fs1,2,1.0,1.0,0.654486439,35.94691389,35.94691389,0.0,0.152525416,0.152333979,24.44690167,0.117574103,0.116574476,1.0,1.54e-07,1.0,2.14e-06,0.990053474,0.987747363
4118,59,ReLU,casual,0.158926139,3481,69,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,pu8h56aohv,2,1.0,1.0,0.954656553,57.56994194,57.58909319,0.0,0.065382476,0.061683757,16.30166023,0.053737517,0.051147861,0.987428129,0.18697361,0.969870865,0.229838043,0.897189588,0.968331408
4633,59,ReLU,casual,0.650749386,3481,331,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,qmdbcm8w75,2,1.0,1.0,0.91508958,430.1820047,430.1855843,0.0,0.083192864,0.083690781,31.05680196,0.071215216,0.066044232,0.973419547,0.408452757,0.954088986,0.450713364,0.009544971,0.453456903
3095,59,ReLU,casual,0.96246443,3481,387,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,tokigwycao,2,1.0,1.0,0.849161522,54.45853787,54.4784879,0.0,0.124681971,0.122722225,25.45238864,0.065508057,0.065798289,1.0,1.37e-07,1.0,3.44e-07,0.843215451,0.969652173
5366,59,ReLU,casual,0.369247469,3481,221,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,z3xtes6k3t,2,1.0,1.0,0.991120675,184.8327357,184.8327357,0.0,0.046784091,0.047063118,23.68178465,0.026908221,0.032376442,1.0,7.16e-07,1.0,4.22e-06,0.988585349,0.462967542
37,59,ReLU,casual,0.895632888,3481,111,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,39o1unkbrh,2,1.0,1.0,0.470765088,102.6942932,102.7031906,0.0,0.174859065,0.174560826,26.1019025,0.157018302,0.157509477,1.0,1.68e-07,1.0,2.68e-07,0.612397369,0.537671604
2893,59,ReLU,casual,0.867516803,3481,32,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,lccm4dsuml,2,0.892395973,0.993175268,0.956216225,2130.890792,147.0163199,0.100779295,0.068755095,0.061207876,34.52859736,0.059390044,0.064884596,0.975574732,0.442936828,0.794835031,0.71942113,-0.184244915,0.496461884
1726,59,ReLU,casual,0.965201446,3481,397,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,hojxhr2euv,2,1.0,1.0,0.83268789,200.4846258,200.5198769,0.0,0.110249096,0.105998439,28.43814667,0.090003854,0.087951911,0.399425298,1.46745587,0.416068882,1.528749348,-0.105463496,0.48775854
4866,59,ReLU,casual,0.492228068,3481,200,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,iadx5bfqb4,2,1.0,1.0,0.175403657,44.73845803,44.76661802,0.0,0.185545823,0.185892932,23.77893368,0.182901899,0.182346928,1.0,1.29e-07,1.0,1.94e-07,0.992938613,0.999301872
4624,59,ReLU,casual,0.326733011,3481,51,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,glor2a5vw9,2,1.0,1.0,0.361209091,36.38413593,36.38480072,0.0,0.167575957,0.16652809,24.17656686,0.16196306,0.159220457,1.0,1.87e-07,1.0,2.49e-07,0.994635714,0.996530974
233,59,ReLU,casual,0.315987092,3481,140,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,oj48adq46o,2,1.0,1.0,0.996377297,52.28245798,52.3170031,0.0,0.025063583,0.023323267,24.34890531,0.01480402,0.015952691,0.998203993,0.10810862,0.989956975,0.125415692,0.973779272,0.804376844
3710,59,ReLU,casual,0.240847683,3481,380,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,dfperc31pt,2,1.0,1.0,0.324241209,52.89970063,52.89970063,0.0,0.188039686,0.188721912,32.76654039,0.180828499,0.184098952,1.0,7.06e-05,0.982783377,0.048286695,0.99988973,0.733754354
2820,59,ReLU,casual,0.751851355,3481,47,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,yvoa1npf69,2,0.994261146,1.0,0.729135844,175.1670114,60.6758484,0.005738854,0.12793965,0.118691775,18.05098553,0.123677864,0.116389595,0.997844815,0.164640866,0.977044463,0.215733039,0.969202536,0.989620977
626,59,ReLU,casual,0.733617318,3481,83,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,nqqw15ei86,2,1.0,1.0,0.970655229,77.19687222,77.21983446,0.0,0.075411105,0.076506738,20.62951427,0.047229898,0.054569173,1.0,0.006002511,1.0,0.006851127,0.448365615,0.974634929
1032,59,ReLU,casual,0.727481385,3481,120,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,kukaulus7c,2,1.0,1.0,0.986445718,58.86796113,58.92497684,0.0,0.051642908,0.048602893,28.94894598,0.031860471,0.04111996,1.0,4.39e-06,1.0,0.000121086,0.673871818,0.642226309
1451,59,ReLU,casual,0.544359581,3481,458,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,xbinntmur2,2,1.0,1.0,0.919662333,74.12910703,74.32759881,0.0,0.085792255,0.080819212,33.40918109,0.073107866,0.075033914,0.993534505,0.249606921,0.994261146,0.256790257,-0.378807312,0.978662193
1400,59,ReLU,casual,0.230895593,3481,34,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,uj5xh2ocas,2,0.995695829,0.999640822,0.98340121,124.4182423,45.78787097,0.003944993,0.063555984,0.060236597,27.11794238,0.029752439,0.033955351,0.996767223,0.42372139,0.972740293,0.479649774,0.940575227,0.572332993
156,59,ReLU,casual,0.049537132,3481,114,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,mep2pbif3p,2,1.0,1.0,0.962667487,54.43880331,54.46168669,0.0,0.072088127,0.068570643,21.29201875,0.053256358,0.05003455,1.0,1.72e-07,1.0,2.4e-06,0.990930597,0.860030887
1242,59,ReLU,casual,0.050081834,3481,73,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,e7pkojdirj,2,1.0,1.0,0.648631911,34.83800812,34.84643504,0.0,0.160894843,0.162315425,24.08927758,0.1251831,0.127049818,1.0,1.68e-07,1.0,7.17e-07,0.992644694,0.981415411
3105,59,ReLU,casual,0.49911317,3481,233,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,xvsxyrfguk,2,1.0,1.0,0.283407502,66.29946511,66.30871762,0.0,0.200598011,0.200000754,26.4358204,0.192840373,0.193061985,1.0,1.68e-07,1.0,2.84e-05,0.99439601,0.958519145
4176,59,ReLU,casual,0.263895074,3481,117,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,9tiibv7egm,2,1.0,1.0,0.916444482,42.21510761,42.26396696,0.0,0.100377552,0.097295977,18.44649935,0.062668221,0.065216102,1.0,5.04e-08,1.0,1.31e-07,0.99635501,0.810728568
3231,59,ReLU,casual,0.033103113,3481,504,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,qac1y3v5c3,2,1.0,1.0,0.647645539,56.7369955,56.7369955,0.0,0.157187819,0.155866007,23.72957276,0.120272892,0.12279387,1.0,1.25e-07,1.0,8.15e-07,0.994016175,0.99903705
2781,59,ReLU,casual,0.235016386,3481,422,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,j7vudhzrnh,2,1.0,1.0,0.656389876,72.3427618,72.39070228,0.0,0.137535073,0.131604184,18.31926436,0.106505339,0.108023055,1.0,4.84e-08,1.0,6.71e-06,0.999632487,0.963581125
2271,59,ReLU,casual,0.610209937,3481,96,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,wt7h18zwtg,2,1.0,1.0,0.854607547,75.28328793,75.28328793,0.0,0.114801806,0.109379577,25.33302195,0.110153519,0.10179758,1.0,0.001259103,0.988522232,0.022821204,0.997439353,0.953226239
2776,59,ReLU,casual,0.835563096,3481,491,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,oxs162211g,2,1.0,1.0,0.524621574,61.44707199,61.44707199,0.0,0.146555543,0.127825738,26.22901757,0.131264176,0.122883784,1.0,1.45e-07,1.0,1.69e-06,0.98176668,0.859291515
3909,59,ReLU,casual,0.255653511,3481,274,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,hikdcz8n4l,2,1.0,1.0,0.939381483,68.72320935,68.74768876,0.0,0.073013935,0.061070646,27.78883642,0.049057132,0.050336587,0.856681049,0.598731245,0.863701582,0.604011733,0.991447206,0.996691758
1623,59,ReLU,casual,0.311522133,3481,281,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,hsjfarhexf,2,1.0,1.0,0.643061516,58.93659998,58.93797904,0.0,0.135139057,0.134757293,17.11127624,0.116622697,0.110715298,1.0,4.25e-08,1.0,0.000176544,0.99806976,0.724978798
5477,59,ReLU,casual,0.154007185,3481,282,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,kn7vkjpsun,2,1.0,1.0,0.177146389,223.3834445,223.3834445,0.0,0.17958646,0.179767675,24.30797376,0.177063441,0.175983163,1.0,1.34e-07,1.0,2.16e-07,0.997430542,0.496370522
4526,59,ReLU,casual,0.735898334,3481,65,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,n723n18m3o,2,1.0,1.0,0.723125786,36.07385631,36.11211755,0.0,0.130426991,0.125066565,23.86726912,0.099218577,0.098801034,1.0,1.54e-07,1.0,2.09e-07,0.670922982,0.937645459
4173,59,ReLU,casual,0.548235522,3481,51,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,m116wtf23w,2,1.0,1.0,0.987377396,21.94575756,21.96058403,0.0,0.048918543,0.043530234,20.29783056,0.031034217,0.028459505,1.0,0.001144926,1.0,0.001454912,0.537554228,0.951566608
5351,59,ReLU,casual,0.884187963,3481,115,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,qlnz73oyqs,2,1.0,1.0,0.888186473,105.9641519,105.9723041,0.0,0.120366308,0.12573877,22.26559974,0.083771348,0.099197857,0.375718385,2.137236306,0.357245326,2.33269125,0.127093428,0.64484008
1820,59,ReLU,casual,0.585121161,3481,231,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,qcwmy5jb68,2,1.0,1.0,0.691684605,177.371601,177.371601,0.0,0.155632506,0.155905181,27.01107849,0.117517913,0.118821843,1.0,1.57e-07,1.0,5.18e-07,0.982659406,0.491880232
1407,59,ReLU,casual,0.216078542,3481,83,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,qi33h4fir7,2,1.0,1.0,0.190538338,39.11857595,39.21683523,0.0,0.210184943,0.208408491,16.37901659,0.207644291,0.207820691,1.0,3.9e-08,1.0,5.07e-08,0.99657819,0.996039444
4564,59,ReLU,casual,0.172436015,3481,95,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,fuzv1gfuda,2,1.0,1.0,0.993539446,49.37035832,49.38275495,0.0,0.027057353,0.025226699,16.52643634,0.021362138,0.019734841,1.0,0.019337139,1.0,0.026428274,0.955579467,0.779683607
4102,59,ReLU,casual,0.18017239,3481,113,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,44u9naslga,2,1.0,1.0,0.934675604,48.50382429,48.65127118,0.0,0.077511277,0.079301284,19.91066031,0.063555941,0.068018894,1.0,6.62e-05,1.0,0.000141366,0.989465767,0.967183918
4698,59,ReLU,casual,0.196122117,3481,111,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,ibbfabzjfa,2,1.0,1.0,0.21037791,131.6476077,131.6476077,0.0,0.211207785,0.211071715,16.10656435,0.207959072,0.207639284,1.0,3.66e-08,1.0,6.49e-08,0.997441186,0.457663165
4958,59,ReLU,casual,0.068204935,3481,117,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,c2kkz5ysle,2,1.0,1.0,0.871625799,71.42241253,71.42241253,0.0,0.104607942,0.09071936,15.67760861,0.071218355,0.071031684,1.0,3.46e-08,1.0,6.26e-08,0.997038993,0.903409813
84,59,ReLU,casual,0.396793157,3481,365,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,qtysp1hfl1,2,1.0,1.0,0.97862986,229.2283658,229.2283658,0.0,0.052405342,0.053408643,18.00382221,0.039289565,0.042154064,1.0,4.28e-08,1.0,1.52e-07,0.995242577,0.453598947
565,59,ReLU,casual,0.50250768,3481,107,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,sil4qzf4b6,2,1.0,1.0,0.557880391,34.26528044,34.27703288,0.0,0.14969007,0.141624826,24.13521469,0.131808186,0.131821283,1.0,1.38e-07,1.0,2.18e-07,0.984136785,0.983143596
3570,59,ReLU,casual,0.464280922,3481,128,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,ecaubgn5wa,2,1.0,1.0,0.491752588,53.0655316,53.0655316,0.0,0.163549264,0.165888937,23.91743611,0.147839545,0.145556699,1.0,1.48e-07,1.0,4.17e-07,0.994957015,0.912989875
2647,59,ReLU,casual,0.299809069,3481,88,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,wv6qx25ubq,2,1.0,1.0,0.98611932,273.6622841,273.6639667,0.0,0.054260571,0.055842405,26.19801943,0.033074027,0.040326152,1.0,0.004821938,1.0,0.016304631,0.88756338,0.355805145
5971,59,ReLU,casual,0.088671084,3481,498,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,gh2t5goqoh,2,1.0,1.0,0.834309444,69.27329511,69.27329511,0.0,0.117046988,0.114206353,42.1828527,0.081745699,0.082131998,0.558189631,1.38877466,0.519368708,1.508791355,0.999361836,0.897852601
5663,59,ReLU,casual,0.323101661,3481,484,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,xnw2zwdtoq,2,1.0,1.0,0.224692777,282.7488879,282.7506448,0.0,0.149836185,0.148328607,24.5439336,0.14632965,0.144866336,1.0,1.31e-07,1.0,2.43e-07,0.997481337,0.537558814
5106,59,ReLU,casual,0.4159319,3481,49,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,xa4szfej5t,2,1.0,1.0,0.993394785,155.1678538,155.1913958,0.0,0.038729297,0.039805987,17.21531645,0.026149831,0.031244152,1.0,0.024316702,0.997130573,0.047843649,0.94478895,0.503079173
672,59,ReLU,casual,0.383313925,3481,260,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,t3rveifxa7,2,1.0,1.0,0.977347756,67.52511346,67.52723977,0.0,0.073458546,0.066317422,32.08109774,0.035709729,0.033707666,0.992456913,0.282673148,0.974175036,0.315555793,0.559065665,0.980428579
1881,59,ReLU,casual,0.73146127,3481,373,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,5msgm696sb,2,1.0,1.0,0.996818084,342.7362203,342.7501589,0.0,0.033326123,0.032616113,33.31418058,0.017980326,0.01635631,1.0,0.016652869,0.988522232,0.058292515,0.14223586,0.493882385
1617,59,ReLU,casual,0.6675874,3481,44,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,9f6xvkuyyj,2,1.0,1.0,0.874467386,129.4574362,129.4574362,0.0,0.087995158,0.079297459,18.98419319,0.058680182,0.054667345,1.0,0.020308249,0.997130573,0.034920523,-0.123294077,0.932361024
4997,59,ReLU,casual,0.357238921,3481,58,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,fgomsaljr9,2,0.804878056,0.929238498,0.924979355,2468.348301,109.1689236,0.124360442,0.079010941,0.089484979,36.43827615,0.040768515,0.042134651,0.912715495,0.492493859,0.764705896,1.379000183,0.962437533,0.426083958
763,59,ReLU,casual,0.092642158,3481,410,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,osqaoh7dfs,2,1.0,1.0,0.606226589,60.12061839,60.12061839,0.0,0.13686451,0.136332348,24.93598887,0.113881034,0.113450047,1.0,1.38e-07,1.0,8.37e-07,0.992344822,0.993147356
5838,59,ReLU,casual,0.001728146,3481,126,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,fakk5ya1sd,2,1.0,1.0,0.677858592,42.94214702,42.9716634,0.0,0.152475507,0.145044929,24.10461446,0.120054799,0.119281211,1.0,1.43e-07,1.0,2.34e-07,0.988764107,0.991509485
472,59,ReLU,casual,0.485863869,3481,33,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,jrkv1wcdps,2,1.0,1.0,0.557242734,50.91613687,50.92164694,0.0,0.15623236,0.153779958,24.09752456,0.134686104,0.133341088,1.0,2.3e-07,1.0,3.56e-07,0.959934438,0.74141395
2836,59,ReLU,casual,0.804471541,3481,77,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,6vwfdiodkg,2,1.0,1.0,0.828142099,57.95117767,58.07488726,0.0,0.119642087,0.120979624,25.11601154,0.063149105,0.062630161,1.0,1.65e-07,1.0,2.56e-07,0.961007515,0.492235153
2801,59,ReLU,casual,0.352889794,3481,59,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,2,modadd_59,osqheyy3rd,2,0.992826402,1.0,0.524449677,303.044292,159.6520019,0.007173598,0.162973514,0.160693134,22.33439725,0.161794481,0.159954679,0.980962634,0.117844759,0.964132011,0.164224702,0.999829136,0.678133671
1919,59,ReLU,casual,0.847864959,3481,376,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,c9gftoxjlk,2,1.0,1.0,0.571380044,65.41826198,65.42002704,0.0,0.177143336,0.169443143,25.5978981,0.174812706,0.172795658,0.840517223,0.983166065,0.803443313,1.025355516,-0.478751725,0.964536424
2304,59,ReLU,casual,0.047878655,3481,278,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,sz22olnnmg,2,1.0,1.0,0.846119434,188.681652,188.681652,0.0,0.131781274,0.134441395,25.14982248,0.069227057,0.069467411,1.0,1.46e-07,1.0,6.79e-06,0.991823853,0.49862211
535,59,ReLU,casual,0.874044151,3481,110,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,vtn6y2euni,2,1.0,1.0,0.79027803,34.26699832,34.26699832,0.0,0.133299012,0.126372408,25.36707826,0.082186093,0.076541732,1.0,1.55e-07,1.0,2.5e-07,0.59958992,0.995667645
1354,59,ReLU,casual,0.84084871,3481,48,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,uekx8bhano,2,0.987087548,1.0,0.960243555,422.2197776,164.9803917,0.012912452,0.045820919,0.03949403,35.62191856,0.043346596,0.038716283,1.0,0.227262768,0.951219499,0.329007544,0.518328033,0.453673954
1183,59,ReLU,casual,0.685851058,3481,40,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,m98c9e6cja,2,1.0,1.0,0.977255603,157.034549,157.0444581,0.0,0.048185129,0.04609486,18.91276389,0.043085388,0.041121295,0.999281585,0.714742746,0.997130573,0.730949192,0.944093436,0.478281699
185,59,ReLU,casual,0.838561131,3481,187,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,3,modadd_59,67ppqp9z26,2,1.0,1.0,0.57235857,287.7419309,287.7419309,0.0,0.145363035,0.144306804,15.74233471,0.138749131,0.140392238,1.0,2.65e-08,1.0,3.93e-08,0.971173674,0.500876578
5292,59,ReLU,casual,0.024043983,3481,91,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2pnluazoas,2,1.0,1.0,0.181044193,38.30001394,38.31134328,0.0,0.209739843,0.210065584,22.95371154,0.206684274,0.205728769,1.0,1.38e-07,1.0,1.91e-07,0.994005492,0.954229533
926,59,ReLU,casual,0.450758234,3481,221,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,sytp9yjzsy,2,1.0,1.0,0.430146873,55.01547143,55.06368247,0.0,0.185496169,0.180884639,24.10639932,0.16795696,0.168695698,1.0,1.32e-07,1.0,1.83e-07,0.993248355,0.986373074
4217,59,ReLU,casual,0.199288518,3481,368,0,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,7pvd25rzzm,2,1.0,1.0,0.678237123,52.11538129,52.11538129,0.0,0.182491441,0.178952716,24.61123556,0.139710771,0.132850259,1.0,1.37e-07,1.0,5.24e-07,0.991623517,0.969749032
3755,59,ReLU,casual,0.335539338,3481,170,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,4myz7d8skp,2,1.0,1.0,0.891456563,172.4611191,172.4707184,0.0,0.097259911,0.098220714,19.38048454,0.072433304,0.072320612,0.81106323,0.733267618,0.794835031,0.755186668,0.787797573,0.454539763
5656,59,ReLU,casual,0.843649313,3481,153,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,hzg1to7pkm,2,1.0,1.0,0.776145403,83.12111562,83.14783676,0.0,0.135359072,0.142559757,26.07818428,0.101925133,0.107555361,1.0,1.52e-07,1.0,2.79e-07,0.977707498,0.497625887
1782,59,ReLU,casual,0.188199728,3481,89,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,tooaahqdiy,2,1.0,1.0,0.800047773,251.2377376,251.2377376,0.0,0.123003623,0.122108922,32.84560176,0.098330509,0.106317017,1.0,1.05e-06,0.997130573,0.015902488,0.997660198,0.388563387
2034,59,ReLU,casual,0.625230018,3481,362,1,20000,1,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,3hj9bgv8f7,2,1.0,1.0,0.801322185,209.609183,209.6120277,0.0,0.129190693,0.129879902,26.73426791,0.075732366,0.074029651,1.0,1.43e-07,1.0,2.42e-07,0.981149562,0.497507475
2420,59,ReLU,casual,0.619945417,3481,319,1,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,edz9dm2wgu,2,1.0,1.0,0.288569839,212.5276459,212.5330112,0.0,0.21223137,0.212791345,26.07671825,0.205586447,0.207033494,1.0,1.47e-07,1.0,2.38e-07,0.928444958,0.511315146
5277,59,ReLU,casual,0.823899797,3481,202,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,7427tpz9gk,2,1.0,1.0,0.881572672,88.37362385,88.39961218,0.0,0.074316804,0.0695313,36.88439599,0.071461069,0.067351658,0.762931049,0.902089275,0.720229566,0.935213677,0.109774069,0.776890774
230,59,ReLU,casual,0.611195107,3481,300,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,b6pmtjzvxs,2,1.0,1.0,0.247416035,51.9349424,51.9381463,0.0,0.210959239,0.211223827,24.15938037,0.204775481,0.204082237,1.0,1.32e-07,1.0,1.93e-07,0.99295778,0.903190184
1244,59,ReLU,casual,0.324267578,3481,229,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,1,modadd_59,2sun1ptvp5,2,1.0,1.0,0.185660322,55.82576108,55.82576108,0.0,0.192317971,0.192673215,24.3956014,0.18920156,0.189769477,1.0,1.34e-07,1.0,2.26e-07,0.990300145,0.997375453
4374,59,ReLU,casual,0.890212561,3481,396,0,20000,0,0.8,__main__.<lambda>,lambda x: (x[0]+x[1])%59,0.001,4,4,modadd_59,n2jg2h7111,2,1.0,1.0,0.650847853,68.3612495,68.37122039,0.0,0.151166805,0.155981095,27.63867675,0.148050287,0.150231907,0.678879321,0.743312602,0.631276906,0.795211841,-0.777273612,0.992313825
